id,name,text,trans
0000000000000,麻央,さあ、最初のオーディションですね。,来吧，第一次试镜开始了呢。
0000000000000,麻央,……なんにせよ、ここを\n突破しないことには始まらない。,……无论如何，不通过这里的话\n一切都无从开始。
0000000000000,{user},コンディションはどうですか？,状态如何？
0000000000000,麻央,ふふっ、バッチリです。\n緊張もしてません。,呵呵，完全没问题。\n一点都不紧张。
0000000000000,{user},ミニライブで場数を踏んで、\nステージ慣れしたようですね。,通过迷你Live积累经验后\n看来已经习惯舞台了呢。
0000000000000,麻央,……そうですね。それに――,……是啊。而且——
0000000000000,麻央,投票してくれた、ファンのみんなが、\n見守ってくれていますから。,为我投票的粉丝们\n都在守护着我。
0000000000000,麻央,今のボクは、なにも怖くないですよ。,现在的我什么都不怕哦。
0000000000000,{user},頼もしいですね。,真可靠啊。
0000000000000,{user},では、また後ほど――,那么，待会儿见——
0000000000000,莉波,――あ、麻央！,——啊，麻央！
0000000000000,麻央,やあ、莉波。おはよう。,哟，莉波。早上好。
0000000000000,莉波,ふたりとも、最初のオーディション\nまで来られたねぇ。,你们两个都顺利来到\n第一次试镜了呢。
0000000000000,麻央,ああ。今回は莉波と\n別のブロックでよかったよ。,嗯。这次和莉波\n分在不同赛区真是太好了。
0000000000000,莉波,……麻央、がんばろうね。,……麻央，一起加油吧。
0000000000000,麻央,うん。お互いに。,嗯。彼此都要加油。
info,adv_pstory_002_amao_before-audition-a-normal-01.txt,,
译者,Pro/deepseek-ai/DeepSeek-V3,,
