id,name,text,trans
message,あさり先生,体調管理……働く人にとって\n永遠のテーマと言えます。,健康管理……\n对职场人而言可谓永恒的主题呢。
message,あさり先生,どれだけ気をつけても、\n病気になることがありますからね。,无论多么小心谨慎\n也难免会有生病的时候。
message,あさり先生,大事な予定の前に体の調子が……\nそんなときはどうしましょう？,要是在重要日程前身体不适……\n这种情况下该怎么办呢？
message,あさり先生,これが正解、というものはないので、\n話し合ってみてください。,并没有标准答案\n大家可以讨论看看。
message,美鈴,こほっ、こほっ……\nどうやら風邪を引いたようです。,咳咳、咳咳……\n我好像感冒了。
message,{user},（……ノリがいいな）,（……演得真起劲啊）
choice,,病院に\n行きましょう,去医院\n看看吧
choice,,暖かくしましょう,注意保暖
choice,,レッスンを\n休みましょう,暂停今天的\n训练课程
message,{user},我々は医療について素人なので、\n専門家の意見を聞きましょう。,我们在医疗方面是外行\n还是听听专家的意见吧。
message,{user},ただの風邪ではない、ということも\n十分ありえますから。,毕竟也不能排除\n不是普通感冒的可能性。
message,美鈴,それでは今日は……,那么今天……
message,美鈴,これから病院に行くので、\n早退します。,我现在要去医院\n就先告退了。
message,{user},……さっきのは演技ですよね？,……刚才是在演戏对吧？
message,あさり先生,ふふ、楽しいやり取りですね。\n体調管理は、しっかりとですよ♪,呵呵，真是有趣的互动呢\n健康管理可要认真对待哦♪
message,{user},すぐに医者にかかれればいいですが、\nとりあえずは暖かくしましょう。,要是能立刻就医当然最好\n不过眼下先注意保暖吧。
message,{user},体調が悪いときは他の病気にも\nかかりやすくなりますから。,身体不适的时候\n也更容易感染其他疾病。
message,美鈴,暖かくして眠れば、\n治るかもしれませんしね。,只要保暖好好睡觉\n说不定就能康复呢。
message,{user},秦谷さんなら、\nその点は心配いりませんね。,如果是秦谷小姐的话\n这方面完全不用担心呢。
message,美鈴,お任せください。,交给我吧。
message,あさり先生,ふふ。息があってますね。\nいざというときも大丈夫でしょう♪,呵呵，配合得很默契嘛\n遇到突发情况也没问题呢♪
message,{user},感染症の場合、他の人にうつす\n可能性もあります。,如果是传染病\n还可能传染给别人。
message,{user},できるだけ予定を調整し、\n病院に行きましょう。,尽量调整日程\n去医院看看吧。
message,美鈴,調整できないものは\nどうしましょうか。,实在调整不了的安排\n该怎么办呢？
message,{user},それはこちらにお任せください。,那些就交给我们来处理。
message,美鈴,わかりました、そうします。,明白了，那就这么办。
message,あさり先生,体調が悪い時に無理をすると、\nよけいに悪化しますからね。,身体不适时勉强自己\n反而会让病情恶化呢。
message,あさり先生,スケジュールの調整も、プロデューサー\nとしての腕の見せどころですね♪,如何调整日程安排\n正是展现制作人能力的时候呢♪
info,adv_pevent_001_hmsz_school_002.txt,,
译者,Pro/deepseek-ai/DeepSeek-V3,,
