id,name,text,trans
0000000000000,星南,ことね……オーディションの\n結果が出たわ。,琴音……试镜的\n结果出来了哦。
0000000000000,星南,フフ……合格よ。,呵呵……合格啦。
0000000000000,ことね,も～、だからぁ～、なーんで\nプロデューサー気どりなんですかぁ！,真是的～为什么非要\n摆出制作人的架子嘛！
0000000000000,星南,たまにはこういうのもいいでしょう？,偶尔这样也不错吧？
0000000000000,星南,せっかく仲良くなったのだから、ね。,毕竟我们好不容易变得这么要好了呢。
0000000000000,ことね,まーいーや。\nじゃーせっかくなんで聞きますけど。,算～了～\n那既然机会难得我就问问看。
0000000000000,ことね,どーしたら、もっと上に行けますか？,要怎么做才能更上一层楼呢？
0000000000000,ことね,アドバイスくださいっ、\n星南せんぱ～い♡,请给我建议～\n星南前～辈♡
0000000000000,星南,フフフッ……いいわね……♥,呵呵呵……真乖呢……♥
0000000000000,星南,こういう関係を……望んでいたのよ。,我一直……
0000000000000,ことね,……なんか怖。\n媚び媚びアピール封印しよ。,……有点可怕。\n我还是收起谄媚模式吧。
0000000000000,星南,いい、ことね。あなたには比類なき\nアイドルの才能があるわ。,没关系的琴音。你拥有无与伦比的\n偶像才能。
0000000000000,ことね,（プロデューサーと同じコト言ってる）,（和制作人说一样的话）
0000000000000,星南,中等部時代から積み重ねてきた鍛錬は、\nすべてあなたの中にある。,从初中时代积累的锤炼，\n都沉淀在你的身体里。
0000000000000,星南,あとは――花開かせるだけ。\nちょっとしたきっかけで、ね。,接下来——只需静待花开。\n只需要一个小小的契机。
0000000000000,ことね,……わかりづらいで～す。,……说得太抽象啦～
0000000000000,星南,慌てる必要なんてないということよ。\nきっとこの大会が終わる頃には……,意思是根本不用着急。\n等这次大赛结束的时候……
0000000000000,星南,見違えるように成長した、\n藤田ことねと会える。,一定能见到焕然一新的\n藤田琴音。
0000000000000,星南,そう、信じているわ。,我对此深信不疑。
info,adv_pstory_002_fktn_after-audition-b-normal-03.txt,,
译者,Pro/deepseek-ai/DeepSeek-V3,,
