id,name,text,trans
0000000000000,{user},今日は『N.I.A』出場アイドルとの\nコラボカフェ宣伝動画を撮影します。,今天要拍摄与『N.I.A』参赛偶像合作的\n联名咖啡厅宣传视频。
0000000000000,手毬,コラボドリンクを飲んで、\n感想を言えばいいんですよね？,只要喝联名饮品\n然后说出感想就行了对吧？
0000000000000,手毬,私、味には結構うるさいですから。\nどれから飲んだらいいですか？,我对味道可是很挑剔的哦\n该从哪款开始喝比较好呢？
select,,月村手毬の\nコラボドリンク,月村手毬的\n联名饮品
select,,秦谷美鈴の\nコラボドリンク,秦谷美铃的\n联名饮品
select,,賀陽燐羽の\nコラボドリンク,贺阳燐羽的\n联名饮品
0000000000000,手毬,……へえ、冷たくてシンプルで\nクールな私にぴったりな味だね。,……嘿，冰凉清爽的简单风味\n和酷酷的我超配呢。
0000000000000,{user},月村さん、ご満悦だったな……！,月村小姐看起来很满意呢……！
0000000000000,手毬,なんだか、落ち着いた味ですね。\n味は悪くないけど、美鈴はもっと――,总觉得是种沉稳的味道呢\n虽然不难喝，但美铃应该更适合——
0000000000000,{user},月村さん、ご満悦だったな……！,月村小姐看起来很满意呢……！
0000000000000,手毬,私のと、ちょっと似てる……？\nふふ……イメージが近いってこと？,和我的饮品有点像……？\n呵呵……是说明我们形象很接近吗？
0000000000000,{user},月村さん、ご満悦だったな……！,月村小姐看起来很满意呢……！
info,adv_pevent_002_ttmr_sales_1-002-02.txt,,
译者,Pro/deepseek-ai/DeepSeek-V3,,
