id,name,text,trans
0000000000000,{user},（……清夏さんは、ちゃんと\nレッスンに参加してるだろうか）,（……清夏她\n有好好参加训练吗）
0000000000000,ダンストレーナー,おい、プロデューサー！\n紫雲がレッスンに参加してないが……,喂，制作人！\n紫云没来参加训练啊……
0000000000000,{user},やはり……\nすぐ探してきます！,果然又……\n我马上去找她！
0000000000000,{user},はぁ……はぁ……\n清夏さん、見つけましたよ……！,哈啊……哈啊……\n清夏，找到你了……！
0000000000000,清夏,あーあ、見つかっちゃったかぁ～。,啊～啊，被抓到了呢～
0000000000000,清夏,てか、\nもしかして探しまくってた……？,话说\n你该不会到处找我了吧……？
select,,はい,是
select,,いいえ,不是
select,,そんなことより\nレッスンへ,比起这个\n快回去训练
0000000000000,清夏,コワッ！\nフツー、そこまでする？,好可怕！\n至于做到这种程度吗？
0000000000000,{user},貴重なレッスンの時間ですから、\n少しでも受けてもらいたいんです。,因为训练时间很宝贵，\n希望你能尽量多参加。
0000000000000,{user},……校内にいなかったら、\nどうしようかと思いました。,……要是你不在学校里\n我都不知道该怎么办了。
0000000000000,清夏,さすがに、遊びに行くのは\n駄目かなぁ～って思って。,我也觉得\n溜出去玩不太好吧～
0000000000000,清夏,一応、スカウト受けるって\n言ったわけだし？,毕竟我都答应\n要接受招募了嘛？
0000000000000,清夏,見つかっちゃったから、大人しく\nレッスン受けるかぁ。,既然被找到了\n那我就老实去训练吧～
0000000000000,{user},そうしてもらえると、嬉しいです。,你能这么说我很开心。
0000000000000,清夏,Pっちの汗に免じて、\n少しだけ頑張ってあげる～♪,看在小P你跑得满头大汗的份上，\n我就稍微努力一下吧～♪
0000000000000,清夏,そんな息きらしといて、\nそれは無理あるっしょ。,喘成这样还要逞强，\n太勉强了吧。
0000000000000,清夏,もー。なんか、サボってたあたしが\nワルモノみたいじゃん。,真是的～搞得好像\n偷懒的我是坏人一样。
0000000000000,清夏,ま、走り回ってまで探してくれた\nみたいだし～？,不过你居然\n跑遍整个学校找我～
0000000000000,清夏,しょーがないから、\n今回はレッスン受けるよ。,没办法，\n这次就乖乖训练吧。
0000000000000,{user},今回と言わず、毎回お願いします。,不要说这次，
0000000000000,清夏,あはは、それはどーだろーね？,啊哈哈，这个嘛～？  
0000000000000,清夏,じゃ、まずはレッスン着に\n着替えるかな～。,那先换训练服\n准备上课啦～
0000000000000,清夏,自分のコトより、あたしのコトなんだ？,比起你自己
0000000000000,{user},もちろんです。\n大切な担当アイドルですから。,当然。\n因为你是我重要的负责偶像啊。
0000000000000,清夏,……ふーん。,……哼。
0000000000000,清夏,わかった、ちゃんとレッスン受ける。,知道啦，会好好训练的。
0000000000000,{user},……随分あっさりですね。\n逃げていたのでは？,……答应得这么爽快。\n该不会想逃跑吧？
0000000000000,清夏,なんか、こんなあたしにも\n全力なPっち見てたらさ──,因为看到小P\n连对我这种人都这么拼命──
0000000000000,清夏,──いや、なんでもなーいっ！,──啊没什么！
info,adv_pstory_001_ssmk_after-step-1-normal-03.txt,,
译者,Pro/deepseek-ai/DeepSeek-V3,,
