id,name,text,trans
0000000000000,{user},倉本さん、合格ですよ。,仓本小姐，你合格了哦。
0000000000000,{user},しかも1位です。,而且还是第一名。
0000000000000,千奈,わたくしが1位……！,我居然得了第一名……！
0000000000000,千奈,あぁ……喜びが、ぎゅぎゅ～んと\n全身をめぐっていきますわぁ～！,啊啊……喜悦之情咕噜咕噜地～\n在全身奔涌着呢～！
0000000000000,千奈,あっ……ちょっとめまいが。,啊……有点头晕。
0000000000000,{user},だ、大丈夫ですか！？,没、没事吧！？
0000000000000,{user},やれやれ……トップ合格をするたびに、\n衝撃を受けていますね。,真是的……每次拿到第一名\n都会这么激动呢。
0000000000000,千奈,同じオーディションなんて、\n1つもありませんもの。,因为每次参加的选拔赛\n都是独一无二的呀。
0000000000000,千奈,競う相手も、披露する相手も、\n違いますもの。,竞争的对手不同，\n展示的观众也不同呢。
0000000000000,千奈,わたくしが先生とともに、\nファンの皆さまとともに……,这是我和老师一起，\n和粉丝们一起……
0000000000000,千奈,積み重ねてきたものが認められる。\nこの喜び、感動……,共同积累的成果获得认可。\n这份喜悦与感动……
0000000000000,千奈,色あせることなどありませんわ。,永远都不会褪色呢。
0000000000000,{user},オーディションに受かるたび、\n毎回くらっとするんですか？,所以每次通过选拔赛\n都会这样晕眩吗？
0000000000000,千奈,毎回くらっといたします！　そして――,每次都会眩晕呢！然后——
0000000000000,千奈,この想いを力に変えて、\nライブへと臨むのですわ！,我会将这份心意转化为力量，\n全力以赴接下来的演唱会！
info,adv_pstory_002_kcna_after-audition-final-normal-01.txt,,
译者,Pro/deepseek-ai/DeepSeek-V3,,
