id,name,text,trans
0000000000000,清夏,Pっちとデート～♪,和P约会去咯～♪
0000000000000,{user},違いますよ。\n備品の買い出しです。,不是的。\n是去采购办公用品。
0000000000000,清夏,あたしの息抜きでもあるっしょ？\nそんなんデートじゃん♪,就当是我的放松时间不行吗？\n这跟约会没两样嘛♪
0000000000000,清夏,ね、どこ行く！？　遊園地？,呐，要去哪里！？ 游乐园？
select,,文房具屋です,文具店
select,,映画館に\nしましょうか,要不要\n去电影院
select,,そんな余裕は\nありません,没那个\n闲工夫
0000000000000,清夏,そのあと遊園地？,之后再去游乐园？
0000000000000,{user},遊園地はまた今度です。,游乐园下次再去吧。
0000000000000,清夏,あ、今度って言った～！\n言っちゃった～。,啊～你说了“下次”！\n说出来了～！
0000000000000,清夏,今度、連れてってよ～？\nリーリヤも一緒にねっ♪,下次要带我去哦～？\n莉莉娅也要一起♪
0000000000000,清夏,え？　備品の買い出しっしょ？,咦？不是要买办公用品吗？
0000000000000,{user},清夏さんの要望も\nある程度叶えないといけませんし。,清夏的要求\n也得适当满足才行。
0000000000000,清夏,マ？　ほんとにいいの！？,真的？真的可以吗！？
0000000000000,清夏,じゃーねー、ポップコーンも買って、\n半分こしようよ♪,那～我要买爆米花，\n和你分着吃♪
0000000000000,{user},遊園地に行って買い物までしたら、\n門限に間に合いませんよ。,如果去完游乐园再购物，\n就赶不上门禁时间了。
0000000000000,清夏,ま、遊んで買い物してーって\nそりゃ大変かぁ～。,嘛，又要玩又要买东西\n确实有点勉强呢～
0000000000000,清夏,じゃ、しょーがないから\n手伝ってあげる♪,那没办法啦\n我来帮你采购吧♪
0000000000000,清夏,だから、次はデートね。\nヨロシク～♪,所以下次就是约会啦。\n约好了哦～♪
info,adv_pevent_001_ssmk_activity_002.txt,,
译者,Pro/deepseek-ai/DeepSeek-V3,,
