id,name,text,trans
0000000000000,{user},サイン会では手を酷使するので、\n気を付けてくださいね。,签名会用手频繁，\n请多注意哦。
0000000000000,清夏,オッケー……あれ。手を傷めない\nコツってなんだっけ。,明白啦……等等。防止手部受伤的\n技巧是什么来着？
select,,手首でなく\n腕で書く,不要用手腕\n要用整个手臂书写
select,,適度な\nストレッチ,进行适度的\n伸展运动
select,,なにかあれば\nすぐに呼ぶ,遇到任何情况\n随时呼叫
0000000000000,清夏,思い出した！　腱鞘炎に\nならないように、だよね♪,想起来啦！是为了预防\n腱鞘炎对吧♪
0000000000000,{user},アドバイスを実行してくれたおかげで、\n全員さばき切ることができたぞ。,多亏你执行了这些建议，\n才能顺利完成所有签名呢。
0000000000000,清夏,ファンから見えないように、\n机の下で、だっけ。,要在粉丝看不见的地方，\n比如桌子下面做对吧？
0000000000000,{user},アドバイスを実行してくれたおかげで、\n全員さばき切ることができたぞ。,多亏你执行了这些建议，\n才能顺利完成所有签名呢。
0000000000000,清夏,はいはーい。\nすぐ来てね、Pっち♪,知道啦知道啦～\n马上就来哦，P酱♪
0000000000000,{user},アドバイスを実行してくれたおかげで、\n全員さばき切ることができたぞ。,多亏你执行了这些建议，\n才能顺利完成所有签名呢。
info,adv_pevent_002_ssmk_sales_4-006-01.txt,,
译者,Pro/deepseek-ai/DeepSeek-V3,,
