id,name,text,trans
0000000000000,{user},今日はあるジュースについて\nインタビューをするお仕事です。,今天是关于某款果汁的\n采访工作。
0000000000000,千奈,とってもしゅわしゅわで大変でしたわ！\n先生はどうでしたか？,气泡感实在太强了很辛苦呢！\n制作人觉得怎么样？
select,,しゅわしゅわ\nでした,气泡感\n很足
select,,もっと強くても\nいいですね,再强烈些\n也不错
select,,もっと弱いほう\nが好きです,更喜欢\n温和一点的
0000000000000,千奈,先生も同意見なら安心ですわ！\nみなさんにもうかがってきます！,如果制作人也持相同意见我就放心了！\n我再去问问其他人的看法！
0000000000000,{user},しゅわしゅわをキーワードに、\nいいインタビューができたみたいだ。,以“气泡感”作为关键词\n看来采访进行得很顺利呢
0000000000000,千奈,もっと！？\nもっととは、もっとですか！？,还要更多！？\n您说的更多是指……？
0000000000000,{user},しゅわしゅわをキーワードに、\nいいインタビューができたみたいだ。,以“气泡感”作为关键词\n看来采访进行得很顺利呢
0000000000000,千奈,わたくしも、ちょっとだけ\n口が痛かったですわ……,其实我的嘴巴\n也有点被刺激到了……
0000000000000,{user},しゅわしゅわをキーワードに、\nいいインタビューができたみたいだ。,以“气泡感”作为关键词\n看来采访进行得很顺利呢
info,adv_pevent_002_kcna_sales_1-003-01.txt,,
译者,Pro/deepseek-ai/DeepSeek-V3,,
