id,name,text,trans
0000000000000,{user},お疲れ様でした、清夏さんは……,辛苦你了，清夏同学……
0000000000000,{user},合格です。素晴らしい結果でしたね。,合格了。真是很棒的成绩呢。
0000000000000,清夏,え、それマジ……？,诶、真的假的……？
0000000000000,清夏,ね、Pっち。\n試験中のあたし、どうだった？,呐，P酱。\n考试时的我，表现怎么样？
select,,輝いてました,闪闪发光呢
select,,よく\n踊れていました,跳得\n很不错
select,,ミスがありました,有些失误呢
0000000000000,清夏,ホントにっ！？\nPっちから見ても、そう見えた？,真的吗！？\n在P酱眼里也是这样的吗？
0000000000000,{user},はい。とてもキラキラ輝いていました。\n他のアイドルと同じように。,嗯。你闪耀得就像星星一样。\n和其他偶像一样耀眼。
0000000000000,清夏,そっかぁ～……良かった。,这样啊～……太好了。
0000000000000,清夏,でもさー？\nまだまだ上はいるわけじゃん？,但是呢？\n比我厉害的人还有很多对吧？
0000000000000,清夏,ってことは、まだやるべきコトが\nあるってことっしょ。,也就是说，我还有\n需要努力的地方咯。
0000000000000,{user},そういうことです。,正是如此。
0000000000000,清夏,なら、もっと頑張らないと\nいけないってことだ。,那我就要更加\n努力才行了。
0000000000000,清夏,あたし、ガンガン頑張るから。\n頼りにしてるよ、Pっち！,我会拼命加油的。\n就靠你啦，P酱！
0000000000000,清夏,そー言ってもらえると、\nちょっと嬉しいかも♪,能被你这么说，\n我还有点开心呢♪
0000000000000,清夏,次は最終試験に向けて、\nもっとガンガンレッスンしないとね～。,接下来要为最终考试\n更加拼命练习才行呢～
0000000000000,{user},とはいえ、無理は禁物ですよ。,不过可别太勉强自己哦。
0000000000000,清夏,は～い。……へへっ。,好～的。……嘿嘿。
0000000000000,{user},どうかしましたか？,怎么了？
0000000000000,清夏,んー？　前はレッスンしろ～って\n怒られてたのにさ。,嗯～？之前还总是被说\n“要多练习啊”什么的。
0000000000000,清夏,今は無理は禁物って言われてるの、\n不思議だなーって思ってさ♪,现在却叫我别太勉强，\n感觉有点不可思议呢♪
0000000000000,清夏,次は、もっといい順位になるように\nあたしなりに頑張ってみる！,下次我要用自己的方式努力\n争取拿到更好的名次！
0000000000000,清夏,Pっち、厳しすぎ～！\n素晴らしい結果って言ったじゃん。,P酱太严格啦～！\n明明都说我成绩很好了。
0000000000000,{user},素晴らしい結果ですが、\n最高の結果ではありませんから。,虽然是很好的成绩，\n但还不是最好的成绩。
0000000000000,清夏,……ん、わかってる。\nここで喜んでちゃ駄目だよね～。,……嗯，我知道。\n不能在这里就得意忘形呢～
0000000000000,{user},……厳しいことは言いましたが、\nいい結果なのは確かですから。,……虽然说了严厉的话，\n但这确实是好成绩。
0000000000000,清夏,あはは、Pっちもしかして、\nフォローしよーとしてる？,啊哈哈，P酱该不会\n是在安慰我吧？
0000000000000,清夏,大丈夫だって～。\n悩みそーになったら、相談する。,没关系的啦～\n要是遇到烦恼的话，我会找你商量的。
0000000000000,清夏,約束！　ね、Pっち♪,约好了哦！对吧，P酱♪
info,adv_pstory_001_ssmk_after-audition-mid-normal-02.txt,,
译者,Pro/deepseek-ai/DeepSeek-V3,,
